Date,Close,target,code,NetSales,OperatingProfit,Profit,TotalAssets,Equity,NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock,ROE,SelfCapitalRatio
2024-05-28,969.9,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-05-29,939.6,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-05-30,949.7,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-05-31,945.5,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-03,965.3,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-04,973.0,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-05,967.2,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-06,953.7,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-07,954.6,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-10,954.3,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-11,930.6,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-12,925.0,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-13,949.9,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-14,954.9,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-17,974.3,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-18,966.3,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-19,956.1,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-20,985.3,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-21,971.5,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-24,997.7,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-25,997.6,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-26,996.4,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-27,1001.0,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-06-28,1007.5,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-01,987.6,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-02,979.9,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-03,982.2,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-04,968.6,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-05,966.9,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-08,975.2,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-09,981.3,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-10,959.2,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-11,950.9,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-12,979.1,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-16,964.2,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-17,970.5,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-18,964.9,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-19,955.1,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-22,965.5,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-23,969.6,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-24,962.4,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-25,950.8,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-26,944.7,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-29,978.4,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-30,965.4,1,4751,408205000000.0,27355000000.0,9866000000.0,499775000000.0,239441000000.0,506273200.0,0.04120430502712568,0.47909759391726275
2024-07-31,966.4,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-01,1004.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-02,914.6,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-05,810.8,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-06,881.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-07,879.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-08,890.7,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-09,881.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-13,915.7,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-14,927.8,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-15,955.6,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-16,961.3,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-19,970.7,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-20,983.3,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-21,982.7,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-22,1004.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-23,1006.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-26,1028.5,0,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-27,1038.0,0,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-28,1042.5,0,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-29,1021.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-08-30,1010.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-02,1012.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-03,1066.0,0,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-04,1036.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-05,1054.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-06,1032.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-09,1021.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-10,1042.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-11,1033.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-12,1058.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-13,1024.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-17,1024.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-18,1019.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-19,1048.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-20,1049.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-24,1033.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-25,1028.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-26,1038.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-27,1037.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-09-30,1019.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-01,1022.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-02,993.6,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-03,1007.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-04,1013.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-07,1013.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-08,1004.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-09,1029.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-10,1035.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-11,1044.0,0,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-15,1054.5,0,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-16,1045.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-17,1028.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-18,1022.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-21,1033.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-22,1010.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-23,998.1,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-24,996.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-25,990.1,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-28,1016.5,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-29,1031.0,1,4751,598584000000.0,35932000000.0,15825000000.0,496756000000.0,245049000000.0,506282800.0,0.06457892095050377,0.49329852080296965
2024-10-30,1039.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-10-31,1006.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-01,1019.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-05,1002.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-06,1030.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-07,1064.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-08,1047.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-11,1039.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-12,1033.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-13,1023.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-14,979.3,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-15,974.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-18,983.7,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-19,1005.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-20,1020.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-21,1013.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-22,1008.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-25,1015.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-26,1038.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-27,1031.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-28,1031.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-11-29,1039.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-02,1029.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-03,1052.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-04,1068.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-05,1078.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-06,1069.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-09,1084.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-10,1084.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-11,1077.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-12,1108.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-13,1153.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-16,1136.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-17,1137.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-18,1125.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-19,1114.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-20,1107.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-23,1106.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-24,1092.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-25,1091.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-26,1089.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-27,1111.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2024-12-30,1096.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-06,1056.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-07,1070.5,0,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-08,1080.5,0,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-09,1089.5,0,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-10,1065.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-14,1039.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-15,1033.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-16,1070.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-17,1067.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-20,1085.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-21,1083.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-22,1095.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-23,1086.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-24,1116.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-27,1122.0,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-28,1151.5,1,4751,802996000000.0,41843000000.0,16246000000.0,520417000000.0,254235000000.0,506344400.0,0.06390150844690935,0.4885217047098769
2025-01-29,1134.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-01-30,1190.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-01-31,1164.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-03,1132.5,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-04,1130.5,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-05,1156.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-06,1180.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-07,1169.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-10,1175.5,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-12,1182.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-13,1196.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-14,1182.5,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-17,1179.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-18,1156.5,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-19,1185.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-20,1166.5,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-21,1162.5,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
2025-02-25,1154.0,1,4751,203842000000.0,8301000000.0,5071000000.0,524972000000.0,252002000000.0,506430400.0,0.020122856167808192,0.4800294110924011
